SID,Name_E,Name_G,PID,TCode,DCode,Code_16,Phy_Vcode,Is_Tribal,Is_Notional
16,SHC Aastoan,SHC Aastoan,5,0044,8,1,,0,0
17,SHC Amarpur,SHC Amarpur,5,0044,8,2,,0,0
18,SHC Dhajrai,SHC Dhajrai,5,0044,8,3,,0,0
19,SHC Hiranagar,SHC Hiranagar,5,0044,8,4,,0,0
20,SHC Kari,SHC Kari,5,0044,8,5,,0,0
21,SHC Khiriya,SHC Khiriya,5,0044,8,6,0,0,0
22,SHC Kundeshawar,SHC Kundeshawar,5,0044,8,7,,0,0
23,SHC Lakhoara,SHC Lakhoara,5,0044,8,8,,0,0
24,SHC Maharajpur,SHC Maharajpur,5,0044,8,9,,0,0
25,SHC Majna,SHC Majna,5,0044,8,10,,0,0
26,SHC Maughat,SHC Maughat,5,0044,8,11,,0,0
27,SHC Mawai,SHC Mawai,5,0044,8,12,,0,0
28,SHC Nainwari,SHC Nainwari,5,0044,8,13,,0,0
29,SHC Patha,SHC Patha,5,0044,8,14,,0,0
30,SHC Samarra,SHC Samarra,5,0044,8,15,,0,0
31,SHC Sapon,SHC Sapon,5,0044,8,16,,0,0
32,SHC Budera,SHC Budera,6,0044,8,17,,0,0
33,SHC Dikoli,SHC Dikoli,6,0044,8,18,,0,0
34,SHC Lar,SHC Lar,6,0044,8,19,,0,0
35,SHC Nayagaon,SHC Nayagaon,6,0044,8,20,,0,0
36,SHC Asati,SHC Asati,25,0036,8,1,0,0,0
37,SHC Beejor,SHC Beejor,25,0036,8,2,0,0,0
38,SHC Biharipura,SHC Biharipura,25,0036,8,3,0,0,0
39,SHC Chakarpur,SHC Chakarpur,16,0036,8,4,,0,0
40,SHC Chandawani,SHC Chandawani,16,0036,8,5,,0,0
41,SHC Karguwa,SHC Karguwa,25,0036,8,6,0,0,0
42,SHC Basoba,SHC Basoba,13,0036,8,7,0,0,0
43,SHC Gujrrakala,SHC Gujrrakala,13,0036,8,8,,0,0
44,SHC Kumharra,SHC Kumharra,13,0036,8,9,,0,0
45,SHC Mador,SHC Mador,16,0036,8,10,0,0,0
46,SHC Orchha,SHC Orchha,13,0036,8,11,,0,0
47,SHC Kudar,SHC Kudar,15,0036,8,12,,0,0
48,SHC Patharam,SHC Patharam,15,0036,8,13,,0,0
49,SHC Sendari,SHC Sendari,15,0036,8,14,,0,0
50,SHC Shakti Bhairo,SHC Shakti Bhairo,15,0036,8,15,,0,0
51,SHC Taricharkala,SHC Taricharkala,15,0036,8,16,,0,0
52,SHC Bahera,SHC Bahera,14,0036,8,17,,0,0
53,SHC Dhamna,SHC Dhamna,14,0036,8,18,,0,0
54,SHC Ghughsi,SHC Ghughsi,14,0036,8,19,0,0,0
55,SHC Teharka,SHC Teharka,14,0036,8,20,,0,0
56,SHC Thona,SHC Thona,14,0036,8,21,,0,0
57,SHC Gailwara,SHC Gailwara,8,0038,8,1,,0,0
58,SHC Jeron,SHC Jeron,8,0038,8,2,,0,0
59,SHC Khistoan,SHC Khistoan,8,0038,8,3,,0,0
60,SHC Madia,SHC Madia,8,0038,8,4,,0,0
61,SHC Atarra,SHC Atarra,9,0038,8,5,,0,0
62,SHC Banjaripura,SHC Banjaripura,9,0038,8,6,,0,0
63,SHC Bhopalpura,SHC Bhopalpura,9,0038,8,7,,0,0
64,SHC Chandrapur,SHC Chandrapur,9,0038,8,8,,0,0
65,SHC Choamo,SHC Choamo,9,0038,8,9,,0,0
66,SHC Dhilla,SHC Dhilla,9,0038,8,10,,0,0
67,SHC Jebramoara,SHC Jebramoara,9,0038,8,11,,0,0
68,SHC Kakawani,SHC Kakawani,9,0038,8,12,,0,0
69,SHC Luharguwa,SHC Luharguwa,9,0038,8,13,,0,0
70,SHC Mudaini,SHC Mudaini,9,0038,8,14,,0,0
71,SHC Naiguwa,SHC Naiguwa,9,0038,8,15,,0,0
72,SHC Sukerabhadaran,SHC Sukerabhadaran,9,0038,8,16,,0,0
73,SHC Sunoatia,SHC Sunoatia,9,0038,8,17,,0,0
74,SHC Virorakhet,SHC Virorakhet,9,0038,8,18,,0,0
75,SHC Dhorra,SHC Dhorra,7,0038,8,19,,0,0
76,SHC Simra,SHC Simra,7,0038,8,20,,0,0
77,SHC Veersagar,SHC Veersagar,7,0038,8,21,,0,0
78,SHC Banmhori Barana,SHC Banmhori Barana,20,0039,8,1,0,0,0
79,SHC Bilgay,SHC Bilgay,20,0039,8,2,0,0,0
80,SHC Chandera,SHC Chandera,24,0039,8,3,,0,0
81,SHC Vijrawan,SHC Vijrawan,20,0039,8,4,0,0,0
82,SHC Berwar,SHC Berwar,23,0039,8,5,0,0,0
83,SHC Digouda,SHC Digouda,20,0039,8,6,,0,0
84,SHC Manchi,SHC Manchi,23,0039,8,7,0,0,0
85,SHC Ramgarh,SHC Ramgarh,23,0039,8,8,0,0,0
86,SHC Acharra,SHC Acharra,21,0039,8,9,0,0,0
87,SHC Bachhoda,SHC Bachhoda,20,0039,8,10,0,0,0
88,SHC Bandha,SHC Bandha,21,0039,8,11,0,0,0
89,SHC Dargaykhurd,SHC Dargaykhurd,21,0039,8,12,0,0,0
90,SHC Dhamna,SHC Dhamna,20,0039,8,13,0,0,0
91,SHC Goar,SHC Goar,21,0039,8,14,0,0,0
92,SHC Ikbalpura,SHC Ikbalpura,21,0039,8,15,0,0,0
93,SHC Jarua,SHC Jarua,23,0039,8,16,,0,0
94,SHC Khaira,SHC Khaira,21,0039,8,17,0,0,0
95,SHC Kuwarpura,SHC Kuwarpura,20,0039,8,18,0,0,0
96,SHC Malpeetha,SHC Malpeetha,21,0039,8,19,0,0,0
97,SHC Mastapur,SHC Mastapur,21,0039,8,20,0,0,0
98,SHC Mau Bujurg,SHC Mau Bujurg,20,0039,8,21,0,0,0
99,SHC Nandanwara,SHC Nandanwara,21,0039,8,22,0,0,0
100,SHC Varmadang,SHC Varmadang,20,0039,8,23,0,0,0
101,SHC Vrashbhanpura,SHC Vrashbhanpura,21,0039,8,24,0,0,0
102,SHC Abda Bamhori,SHC Abda Bamhori,24,0039,8,25,0,0,0
103,SHC Lidhora,SHC Lidhora,22,0039,8,26,0,0,0
104,SHC Petpura,SHC Petpura,24,0039,8,27,0,0,0
105,SHC Shah,SHC Shah,24,0039,8,28,0,0,0
106,SHC Beerau,SHC Beerau,22,0039,8,29,0,0,0
107,SHC Chhipari,SHC Chhipari,22,0039,8,30,0,0,0
108,SHC Gotet,SHC Gotet,22,0039,8,31,0,0,0
109,SHC Mohangarh,SHC Mohangarh,21,0039,8,32,,0,0
110,SHC Muhara,SHC Muhara,22,0039,8,33,0,0,0
111,SHC Satguwa,SHC Satguwa,22,0039,8,34,0,0,0
112,SHC Aalampur,SHC Aalampur,11,0041,8,1,,0,0
113,SHC Bamhorikala,SHC Bamhorikala,11,0041,8,2,,0,0
114,SHC Bannebujurg,SHC Bannebujurg,11,0041,8,3,,0,0
115,SHC Laroan,SHC Laroan,11,0041,8,4,,0,0
116,SHC Pra,SHC Pra,11,0041,8,5,,0,0
117,SHC Toria,SHC Toria,11,0041,8,6,,0,0
118,SHC Barana thar,SHC Barana thar,10,0041,8,7,,0,0
119,SHC Budoar,SHC Budoar,10,0041,8,8,,0,0
120,SHC Kachhoar,SHC Kachhoar,10,0041,8,9,,0,0
121,SHC Khajri,SHC Khajri,10,0041,8,10,,0,0
122,SHC Ramnagar,SHC Ramnagar,10,0041,8,11,,0,0
123,SHC Rampura,SHC Rampura,10,0041,8,12,,0,0
124,SHC Ghura,SHC Ghura,12,0041,8,13,,0,0
125,SHC Jewar,SHC Jewar,12,0041,8,14,,0,0
126,SHC Kanjana,SHC Kanjana,12,0041,8,15,,0,0
127,SHC Kapasi,SHC Kapasi,12,0041,8,16,,0,0
128,SHC Kharro,SHC Kharro,12,0041,8,17,,0,0
129,SHC Mahewachak,SHC Mahewachak,12,0041,8,18,,0,0
130,SHC Maidawar,SHC Maidawar,12,0041,8,19,,0,0
131,SHC Pahadibujurg,SHC Pahadibujurg,12,0041,8,20,,0,0
132,SHC Pali,SHC Pali,12,0041,8,21,,0,0
133,SHC Sagarwara,SHC Sagarwara,12,0041,8,22,,0,0
134,SHC Simra,SHC Simra,12,0041,8,23,,0,0
135,SHC Syawani,SHC Syawani,12,0041,8,24,,0,0
136,SHC Aahar,SHC Aahar,18,0042,8,1,,0,0
137,SHC Baisa,SHC Baisa,18,0042,8,2,,0,0
138,SHC Bhelsi,SHC Bhelsi,18,0042,8,3,,0,0
139,SHC Ganeshpura,SHC Ganeshpura,18,0042,8,4,,0,0
140,SHC Banera,SHC Banera,193,0042,8,5,0,0,0
141,SHC Devarda,SHC Devarda,193,0042,8,6,0,0,0
142,SHC Gukharai,SHC Gukharai,193,0042,8,7,0,0,0
143,SHC Banyani,SHC Banyani,19,0042,8,8,,0,0
144,SHC Sijoura,SHC Sijoura,19,0042,8,9,,0,0
145,SHC Sujanpura,SHC Sujanpura,19,0042,8,10,,0,0
146,SHC Kulua,SHC Kulua,25,0036,8,22,,0,0
147,SHC Ladwari,SHC Ladwari,25,0036,8,23,,0,0
148,SHC Mudara,SHC Mudara,25,0036,8,24,,0,0
149,SHC Poha,SHC Poha,25,0036,8,25,,0,0
150,SHC Amalai,SHC Amalai,28,0315,49,1,0,0,0
151,SHC Bamhani,SHC Bamhani,29,0315,49,2,,0,0
152,SHC Banka,SHC Banka,28,0315,49,3,0,0,0
153,SHC Bijaudi,SHC Bijaudi,28,0315,49,4,0,0,0
154,SHC Chhilpa,SHC Chhilpa,29,0315,49,5,,0,0
155,SHC Devganwa,SHC Devganwa,29,0315,49,6,,0,0
156,SHC Deori (Amalai),SHC Deori (Amalai),28,0315,49,7,0,0,0
157,SHC Dulhara,SHC Dulhara,28,0315,49,8,0,0,0
158,SHC Funga,SHC Funga,29,0315,49,9,,0,0
159,SHC Jamudi,SHC Jamudi,28,0315,49,10,0,0,0
160,SHC Khanda,SHC Khanda,28,0315,49,11,0,0,0
161,SHC Kolmi,SHC Kolmi,29,0315,49,12,,0,0
162,SHC Lodhi,SHC Lodhi,29,0315,49,13,,0,0
163,SHC Majhgawan,SHC Majhgawan,29,0315,49,14,,0,0
164,SHC Pasla,SHC Pasla,28,0315,49,15,0,0,0
165,SHC Akhrar,SHC Akhrar,52,0103,15,1,,0,0
166,SHC Bijapuri,SHC Bijapuri,52,0103,15,2,,0,0
167,SHC Bilaspur,SHC Bilaspur,52,0103,15,3,,0,0
168,SHC Kaudia,SHC Kaudia,52,0103,15,4,,0,0
169,SHC Ovra,SHC Ovra,52,0103,15,5,,0,0
170,SHC Majhgawa,SHC Majhgawa,52,0103,15,6,,0,0
171,SHC Bodli,SHC Bodli,54,0103,15,7,,0,0
172,SHC Payari,SHC Payari,28,0315,49,16,0,0,0
173,SHC Piparia,SHC Piparia,28,0315,49,17,0,0,0
174,SHC Ghulghuli,SHC Ghulghuli,54,0103,15,8,,0,0
175,SHC Jarha,SHC Jarha,54,0103,15,9,,0,0
176,SHC Pondi,SHC Pondi,28,0315,49,18,0,0,0
177,SHC Raksa,SHC Raksa,29,0315,49,19,,0,0
178,SHC Sonmohari,SHC Sonmohari,28,0315,49,20,0,0,0
179,SHC Bargawan,SHC Bargawan,28,0315,49,21,0,0,0
180,SHC Chakethi,SHC Chakethi,28,0315,49,22,0,0,0
181,SHC Chachai,SHC Chachai,28,0315,49,23,0,0,0
182,SHC Deohara,SHC Deohara,28,0315,49,24,0,0,0
183,SHC Deori (Viveknagar),SHC Deori (Viveknagar),28,0315,49,25,0,0,0
184,SHC Dhiraul,SHC Dhiraul,28,0315,49,26,0,0,0
185,SHC kanchanpur,SHC kanchanpur,54,0103,15,10,,0,0
186,SHC Koloni,SHC Koloni,54,0103,15,11,,0,0
187,SHC Rahthha,SHC Rahthha,54,0103,15,12,,0,0
188,SHC Thhoothha kudri,SHC Thhoothha kudri,54,0103,15,13,,0,0
189,SHC Dongra Tola,SHC Dongra Tola,28,0315,49,27,0,0,0
190,SHC Chandwar,SHC Chandwar,53,0103,15,14,,0,0
191,SHC Harwah,SHC Harwah,53,0103,15,15,,0,0
192,SHC Kelhori,SHC Kelhori,28,0315,49,28,0,0,0
193,SHC Majhauli khurd,SHC Majhauli khurd,53,0103,15,16,,0,0
194,SHC Majmanikala,SHC Majmanikala,53,0103,15,17,,0,0
195,SHC Negehari,SHC Negehari,53,0103,15,18,,0,0
196,SHC Tamannara,SHC Tamannara,53,0103,15,19,,0,0
197,SHC Baderi,SHC Baderi,51,0103,15,20,,0,0
198,SHC Barhi,SHC Barhi,51,0103,15,21,,0,0
199,SHC Khamria,SHC Khamria,28,0315,49,29,0,0,0
200,SHC Dhanwar,SHC Dhanwar,51,0103,15,22,,0,0
201,SHC kachharwar,SHC kachharwar,51,0103,15,23,,0,0
202,SHC Mehroi,SHC Mehroi,51,0103,15,24,,0,0
203,SHC Kholi,SHC Kholi,28,0315,49,30,0,0,0
205,SHC Mediyaras,SHC Mediyaras,28,0315,49,31,0,0,0
208,SHC Mohari,SHC Mohari,29,0315,49,32,0,0,0
209,SHC Paraswar,SHC Paraswar,28,0315,49,33,0,0,0
211,SHC Patna,SHC Patna,28,0315,49,34,0,0,0
214,SHC Sakola,SHC Sakola,28,0315,49,35,0,0,0
215,SHC Amarpur,SHC Amarpur,56,0105,15,1,,0,0
216,SHC Sakra,SHC Sakra,30,0315,49,36,,0,0
217,SHC Badchhad,SHC Badchhad,56,0105,15,2,,0,0
218,SHC Chilhari,SHC Chilhari,56,0105,15,3,,0,0
219,SHC Khalaud,SHC Khalaud,56,0105,15,4,,0,0
220,SHC Mugwani,SHC Mugwani,57,0105,15,5,0,0,0
221,SHC Dhurwasin,SHC Dhurwasin,28,0315,49,37,,0,0
222,SHC Padwar,SHC Padwar,56,0105,15,6,,0,0
223,SHC Kotri,SHC Kotri,56,0105,15,7,,0,0
224,SHC Sukhdas,shc Sukhdas,56,0105,15,8,,0,0
225,SHC Badar,SHC Badar,60,0105,15,9,,0,0
226,SHC  Bijori,SHC Bijori,60,0105,15,10,,0,0
227,SHC Dodka,SHC Dodka,60,0105,15,11,,0,0
228,SHC Harad,SHC Harad,28,0315,49,38,,0,0
229,SHC Heroli,SHC Heroli,60,0105,15,12,,0,0
230,SHC kachhauha,SHC kachhauha,60,0105,15,13,,0,0
231,SHC Katar,SHC Katar,60,0105,15,14,,0,0
232,SHC Latar,SHC Latar,28,0315,49,39,,0,0
233,SHC Paduar,SHC Paduar,28,0315,49,40,,0,0
234,SHC Barbaspur,SHC Barbaspur,59,0105,15,15,,0,0
235,SHC Parasi,SHC Parasi,28,0315,49,41,,0,0
236,SHC Chacharia,SHC Chacharia,59,0105,15,16,,0,0
237,SHC Dhamokhar,SHC Dhamokhar,59,0105,15,17,,0,0
238,SHC Titripondi,SHC Titripondi,28,0315,49,42,,0,0
239,SHC Kodar,SHC Kodar,59,0105,15,18,,0,0
240,SHC Parasi,SHC Parasi,59,0105,15,19,,0,0
241,SHC Pipriya,SHC Pipriya,59,0105,15,20,,0,0
242,SHC Raipur,SHC Raipur,59,0105,15,21,,0,0
243,SHC Rohniya,SHC Rohniya,59,0105,15,22,,0,0
244,SHC Chitrov,SHC Chitrov,57,0105,15,23,,0,0
245,SHC Damoy,SHC Damoy,57,0105,15,24,,0,0
246,SHC Indwar,SHC Indwar,57,0105,15,25,,0,0
247,SHC Jobi,SHC Jobi,57,0105,15,26,,0,0
248,SHC Parkhudi,SHC Parkhudi,57,0105,15,27,,0,0
249,SHC Chansura,SHC Chansura,58,0105,15,28,,0,0
250,SHC Panpatha,SHC Panpatha,58,0105,15,29,,0,0
251,SHC Pator,SHC Pator,58,0105,15,30,,0,0
252,SHC Tala,SHC Tala,58,0105,15,31,,0,0
253,SHC Umaria (Bakeli),SHC Umaria (Bakeli),58,0105,15,32,,0,0
254,SHC Salaiya,SHC Salaiya,61,0106,15,1,,0,0
255,SHC Badwahi,SHC Badwahi,61,0106,15,2,,0,0
256,SHC Bakeli,SHC Bakeli,61,0106,15,3,,0,0
257,SHC Chauri,SHC Chauri,61,0106,15,4,,0,0
258,SHC Khichkidi,SHC Khichkidi,61,0106,15,5,,0,0
259,SHC Amiliha,SHC Amiliha,62,0106,15,6,,0,0
260,SHC Badhwawara,SHC Badhwawara,62,0106,15,7,,0,0
261,SHC Ghunghuti,SHC Ghunghuti,62,0106,15,8,,0,0
262,SHC Jamudi,SHC Jamudi,62,0106,15,9,,0,0
263,SHC Shahpur,SHC Shahpur,62,0106,15,10,,0,0
264,SHC Baka,SHC Baka,1822,0104,15,1,0,0,0
265,SHC Barhata,SHC Barhata,1822,0104,15,2,0,0,0
266,SHC Bharola,SHC Bharola,1822,0104,15,3,0,0,0
267,SHC Lodha,SHC Lodha,1822,0104,15,4,0,0,0
268,SHC Narwar,SHC Narwar,1822,0104,15,5,0,0,0
269,SHC Patharhata,SHC Patharhata,1822,0104,15,6,0,0,0
270,SHC Salaiya,SHC Salaiya,1822,0104,15,7,0,0,0
272,SHC Ballhor,SHC Ballhor,65,0105,15,33,,0,0
273,SHC Chhapraud,SHC Chhapraud,65,0105,15,34,,0,0
274,SHC Goverde,SHC Goverde,65,0105,15,35,,0,0
275,SHC Manpur,SHC Manpur,65,0105,15,36,,0,0
276,SHC Naugawa,SHC Naugawa,65,0105,15,37,,0,0
277,SHC Sigudi,SHC Sigudi,65,0105,15,38,,0,0
278,SHC Maliyaguda,SHC Maliyaguda,63,0106,15,11,,0,0
279,SHC Mudria,SHC Mudria,63,0106,15,12,,0,0
280,SHC SarwahiKhurd,SHC SarwahiKhurd,63,0106,15,13,,0,0
281,SHC Sundardadar,SHC Sundardadar,63,0106,15,14,,0,0
282,SHC Amarkantak,SHC Amarkantak,46,0317,49,1,,0,0
283,SHC Pondki,SHC Pondki,46,0317,49,2,,0,0
284,SHC Bharni,SHC Bharni,46,0317,49,3,,0,0
285,SHC Lalpur,SHC Lalpur,46,0317,49,4,,0,0
286,SHC Cholna,SHC Cholna,36,0316,49,1,,0,0
287,SHC Kukurgoda,SHC Kukurgoda,36,0316,49,2,,0,0
288,SHC Munda,SHC Munda,36,0316,49,3,,0,0
289,SHC Amagawan,SHC Amagawan,36,0316,49,4,,0,0
290,SHC Kyotar,SHC Kyotar,36,0316,49,5,,0,0
291,SHC Senduri,SHC Senduri,36,0316,49,6,,0,0
292,SHC Barri,SHC Barri,36,0316,49,7,,0,0
293,SHC Chulha,SHC Chulha,36,0316,49,8,,0,0
294,SHC Kansa,SHC Kansa,36,0316,49,9,,0,0
295,SHC Pagna,SHC Pagna,36,0316,49,10,,0,0
296,SHC Dudhmaniya,SHC Dudhmaniya,36,0316,49,11,,0,0
297,SHC Gaurela,SHC Gaurela,36,0316,49,12,,0,0
298,SHC Guaari,SHC Guaari,36,0316,49,13,,0,0
301,SHC Lapta,SHC Lapta,34,0316,49,14,,0,0
302,SHC Choi,SHC Choi,34,0316,49,15,,0,0
303,SHC Kalyanpur,SHC Kalyanpur,34,0316,49,16,,0,0
304,SHC Beed,SHC Beed,34,0316,49,17,,0,0
305,SHC Jariyari,SHC Jariyari,34,0316,49,18,,0,0
306,SHC Singhora,SHC Singhora,33,0316,49,19,,0,0
307,SHC Godhan,SHC Godhan,33,0316,49,20,,0,0
308,SHC Sulkhari,SHC Sulkhari,33,0316,49,21,,0,0
309,SHC Semarwar,SHC Semarwar,33,0316,49,22,,0,0
310,SHC Chorbhati,SHC Chorbhati,33,0316,49,23,,0,0
311,SHC Gorasi,SHC Gorasi,33,0316,49,24,,0,0
312,SHC Jhaintal,SHC Jhaintal,33,0316,49,25,,0,0
313,SHC Khursa,SHC Khursa,33,0316,49,26,,0,0
314,SHC Kholadi,SHC Kholadi,33,0316,49,27,,0,0
315,SHC Payari,SHC Payari,74,0314,49,1,,0,0
316,SHC Bhad,SHC Bhad,74,0314,49,2,,0,0
317,SHC Chukan,SHC Chukan,74,0314,49,3,,0,0
318,SHC Ura,SHC Ura,74,0314,49,4,,0,0
319,SHC Chidmidi,SHC Chidmidi,74,0314,49,5,,0,0
320,SHC Chodi,SHC Chodi,43,0314,49,6,,0,0
321,SHC Pondi,SHC Pondi,43,0314,49,7,,0,0
322,SHC Darsagar,SHC Darsagar,43,0314,49,8,,0,0
323,SHC Malga,SHC Malga,41,0314,49,9,,0,0
324,SHC Amadand,SHC Amadand,41,0314,49,10,,0,0
325,SHC Semra,SHC Semra,41,0314,49,11,,0,0
326,SHC Pauradhar,SHC Pauradhar,41,0314,49,12,,0,0
327,SHC Khohka,SHC Khohka,41,0314,49,13,,0,0
328,SHC Tanki,SHC Tanki,41,0314,49,14,,0,0
329,SHC Kothi,SHC Kothi,38,0314,49,15,,0,0
330,SHC Sajatola,SHC Sajatola,38,0314,49,16,,0,0
331,SHC Pakriha (Kothi),SHC Pakriha (Kothi),38,0314,49,17,,0,0
332,SHC Thangaon,SHC Thangaon,38,0314,49,18,,0,0
333,SHC Nandgawan,SHC Nandgawan,38,0314,49,19,,0,0
334,SHC Baherabandh,SHC Baherabandh,38,0314,49,20,,0,0
335,SHC Dola,SHC Dola,38,0314,49,21,,0,0
336,SHC Nigwani,SHC Nigwani,40,0314,49,22,,0,0
337,SHC Chaka,SHC Chaka,40,0314,49,23,,0,0
338,SHC Baskhala,SHC Baskhala,40,0314,49,24,,0,0
339,SHC Lamatola,SHC Lamatola,40,0314,49,25,,0,0
340,SHC Khamraudh,SHC Khamraudh,40,0314,49,26,,0,0
341,SHC Reula,SHC Reula,40,0314,49,27,,0,0
342,SHC Khadari No.-1,SHC Khadari No.-1,40,0314,49,28,,0,0
343,SHC Bijuri,SHC Bijuri,42,0314,49,29,,0,0
344,SHC Bhagta,SHC Bhagta,42,0314,49,30,,0,0
345,SHC Baihatola,SHC Baihatola,42,0314,49,31,,0,0
346,SHC Rajnagar,SHC Rajnagar,42,0314,49,32,,0,0
347,SHC Reunda,SHC Reunda,42,0314,49,33,,0,0
348,SHC Parichua,SHC Parichua,42,0314,49,34,,0,0
349,SHC Changeri,SHC Changeri,42,0314,49,35,,0,0
350,SHC Katkona,SHC Katkona,42,0314,49,36,,0,0
351,SHC Beliyabadi,SHC Beliyabadi,39,0314,49,37,,0,0
352,SHC Sakola,SHC Sakola,39,0314,49,38,,0,0
353,SHC Pakriha,SHC Pakriha,39,0314,49,39,,0,0
354,SHC Badra,SHC Badra,39,0314,49,40,,0,0
355,SHC Piparia,SHC Piparia,39,0314,49,41,,0,0
356,SHC Burhanpur,SHC Burhanpur,39,0314,49,42,,0,0
361,SHC Bhajri,SHC Bhajri,46,0317,49,5,,0,0
362,SHC Nonghati,SHC Nonghati,46,0317,49,6,,0,0
363,SHC Khati,SHC Khati,46,0317,49,7,,0,0
364,SHC Padaria,SHC Padaria,46,0317,49,8,,0,0
365,SHC Harrai (Khati),SHC Harrai (Khati),46,0317,49,9,,0,0
366,SHC Beniwari,SHC Beniwari,50,0317,49,10,,0,0
367,SHC Beldongri,SHC Beldongri,50,0317,49,11,,0,0
368,SHC Deori,SHC Deori,50,0317,49,12,,0,0
369,SHC Leelatola,SHC Leelatola,50,0317,49,13,,0,0
370,SHC Piparkuhta,SHC Piparkuhta,50,0317,49,14,,0,0
371,SHC Kanchanpur,SHC Kanchanpur,50,0317,49,15,,0,0
372,SHC Atariya,SHC Atariya,50,0317,49,16,,0,0
373,SHC Amadari,SHC Amadari,50,0317,49,17,,0,0
374,SHC Kandikapa,SHC Kandikapa,50,0317,49,18,,0,0
375,SHC Kachhratola,SHC Kachhratola,50,0317,49,19,,0,0
376,SHC Kohka,SHC Kohka,50,0317,49,20,,0,0
377,SHC Tulra,SHC Tulra,50,0317,49,21,,0,0
379,SHC Jarha,SHC Jarha,50,0317,49,22,,0,0
380,SHC Bela,SHC Bela,69,0089,13,1,,0,0
381,SHC Era,SHC Era,69,0089,13,2,,0,0
384,SHC Korigawa,SHC Korigawa,69,0089,13,3,,0,0
385,SHC keshwani,SHC keshwani,48,0317,49,23,,0,0
387,SHC Tyodhari,SHC Tyodhari,69,0089,13,4,,0,0
388,SHC Khetgawan,SHC Khetgawan,48,0317,49,24,,0,0
389,SHC Damehadi,SHC Damehadi,48,0317,49,25,,0,0
390,SHC Bhishampur,SHC Bhishampur,66,0089,13,5,,0,0
392,SHC Gannaguda,SHC Gannaguda,48,0317,49,26,,0,0
393,SHC Kharamseda,SHC Kharamseda,66,0089,13,6,,0,0
394,SHC Kirhai,SHC Kirhai,66,0089,13,7,,0,0
395,SHC Obara,SHC Obara,66,0089,13,8,,0,0
396,SHC Khamraudh,SHC Khamraudh,49,0317,49,27,,0,0
397,SHC Jhinna,SHC Jhinna,71,0089,13,9,,0,0
398,SHC Jaithhari(Tithi jaithhari),SHC Jaithhari(Tithi jaithhari),49,0317,49,28,,0,0
399,SHC Kharsol,SHC Kharsol,49,0317,49,29,,0,0
400,SHC Kathaha,SHC Kathaha,68,0089,13,10,,0,0
401,SHC Baditummi,SHC Baditummi,49,0317,49,30,,0,0
402,SHC Magraj,SHC Magraj,68,0089,13,11,,0,0
403,SHC Majhgawa,SHC Majhgawa,68,0089,13,12,,0,0
404,SHC Koylari,SHC Koylari,47,0317,49,31,,0,0
405,SHC Purga,SHC Purga,47,0317,49,32,,0,0
406,SHC Ghuidadar,SHC Ghuidadar,47,0317,49,33,,0,0
407,SHC Bilaspur,SHC Bilaspur,47,0317,49,34,,0,0
408,SHC Paladongri,SHC Paladongri,47,0317,49,35,,0,0
409,SHC Amjhar,SHC Amjhar,67,0089,13,13,,0,0
410,SHC Karpa,SHC Karpa,45,0317,49,36,,0,0
411,SHC Bichhia,SHC Bichhia,67,0089,13,14,,0,0
412,SHC Ufrikala,SHC Ufrikala,45,0317,49,37,,0,0
415,SHC Alhwar,SHC Alhwar,45,0317,49,38,,0,0
417,SHC Ramgarh,SHC Ramgarh,67,0089,13,15,,0,0
418,SHC Shivrichandas,SHC Shivrichandas,44,0317,49,39,,0,0
420,SHC Kirgi,SHC Kirgi,44,0317,49,40,,0,0
421,SHC Tala,SHC Tala,67,0089,13,16,,0,0
422,SHC Basniha,SHC Basniha,44,0317,49,41,,0,0
423,SHC Pipraha,SHC Pipraha,44,0317,49,42,,0,0
424,SHC Aamatara,SHC Aamatara,77,0091,13,1,,0,0
425,SHC Ajmain,SHC Ajmain,77,0091,13,2,,0,0
426,SHC Achalpur,SHC Achalpur,44,0317,49,43,,0,0
427,SHC Bashi,SHC Bashi,44,0317,49,44,,0,0
428,SHC Karondi,SHC Karondi,44,0317,49,45,,0,0
429,SHC Ledhra(Amgawan),SHC Ledhra(Amgawan),44,0317,49,46,,0,0
430,SHC Patna (Langhatola),SHC Patna (Langhatola),44,0317,49,47,,0,0
431,SHC Badera,SHC Badera,77,0091,13,3,,0,0
432,SHC Harrai (patna),SHC Harrai (patna),44,0317,49,48,,0,0
433,SHC Bhadanpur,SHC Bhadanpur,77,0091,13,4,,0,0
434,SHC Naugawan,SHC Naugawan,44,0317,49,49,,0,0
435,SHC Barakhurd,SHC Barakhurd,77,0091,13,5,,0,0
436,SHC Gonda,SHC Gonda,45,0317,49,50,0,0,0
437,SHC Dhanwahi,SHC Dhanwahi,77,0091,13,6,,0,0
438,SHC Umania,SHC Umania,44,0317,49,51,,0,0
439,SHC Dudhmaniya,SHC Dudhmaniya,45,0317,49,52,0,0,0
440,SHC Medhakhar,SHC Medhakhar,44,0317,49,53,,0,0
441,SHC Ghorbai,SHC Ghorbai,77,0091,13,7,,0,0
442,SHC Bamhni,SHC Bamhni,44,0317,49,54,,0,0
443,SHC Judwani (Moudaha),SHC Judwani (Moudaha),77,0091,13,8,,0,0
444,SHC Rivara,SHC Rivara,77,0091,13,9,,0,0
445,SHC Girari,SHC Girari,44,0317,49,55,,0,0
