VCode,Name_E,Name_G,TCode,DCode,MDDS_Code
141,JAINAGRA,JAINAGRA,0004,1,347275
142,BHURWA,BHURWA,0004,1,347276
143,KHARAUNDHA,KHARAUNDHA,0004,1,347277
144,CHOKA,CHOKA,0004,1,347278
145,DAKAR,DAKAR,0004,1,347279
146,BELHATH,BELHATH,0004,1,347280
147,GARA KALAN,GARA KALAN,0004,1,347281
148,GARA KHURD,GARA KHURD,0004,1,347282
149,KASNAP,KASNAP,0004,1,347283
150,SUNRIPURA,SUNRIPURA,0004,1,347284
151,KUSAHI,KUSAHI,0004,1,347285
152,SHEIKPURA ALIAS DHABSARKI,SHEIKPURA ALIAS DHABSARKI,0004,1,347286
153,KISHUNPUR,KISHUNPUR,0004,1,347287
154,PINDRAHA,PINDRAHA,0004,1,347288
155,SARKI,SARKI,0004,1,347289
156,CHAUKHARI,CHAUKHARI,0004,1,347290
157,SIURI,SIURI,0004,1,347291
158,KACHAR,KACHAR,0004,1,347292
159,KANRI,KANRI,0004,1,347293
160,DHABRIA,DHABRIA,0004,1,347294
161,SABYA,SABYA,0004,1,347295
162,NAINABAR,NAINABAR,0004,1,347296
163,BAHERWA,BAHERWA,0004,1,347297
164,RATAMGARA,RATAMGARA,0004,1,347298
165,WOLMA,WOLMA,0004,1,347299
166,JATRA,JATRA,0004,1,347300
167,LAMARI KHURD,LAMARI KHURD,0004,1,347301
168,CHATANIAN,CHATANIAN,0004,1,347302
169,PIPARDIH,PIPARDIH,0004,1,347303
170,LAMARI KALAN,LAMARI KALAN,0004,1,347304
171,JAINATH ALIAS GHORDAG,JAINATH ALIAS GHORDAG,0004,1,347305
172,BARDIHA,BARDIHA,0006,1,347353
173,JIKABU KCHAM,JIKABU KCHAM,0006,1,347354
174,LEBHRI,LEBHRI,0006,1,347355
175,KHARDIHA,KHARDIHA,0006,1,347356
176,SUKHNADI,SUKHNADI,0006,1,347357
177,KOLHUA,KOLHUA,0006,1,347358
178,BARCHHABANDH,BARCHHABANDH,0006,1,347359
179,LAWA CHAMPA,LAWA CHAMPA,0006,1,347360
180,ADAR,ADAR,0006,1,347361
181,SEMRI,SEMRI,0006,1,347362
182,NAWADIH,NAWADIH,0006,1,347363
183,JATRO BANJARI,JATRO BANJARI,0006,1,347364
184,DAWAN KARA,DAWAN KARA,0005,1,347306
185,PURHE,PURHE,0005,1,347307
186,TANRHE,TANRHE,0005,1,347308
187,KARUI,KARUI,0005,1,347309
188,BALIGARH,BALIGARH,0005,1,347310
189,JAHARSARAI,JAHARSARAI,0005,1,347311
190,RANITALI,RANITALI,0005,1,347312
191,BHAGODIH JALIMA,BHAGODIH JALIMA,0005,1,347313
192,KOINBAR,KOINBAR,0005,1,347314
193,SONPURWA,SONPURWA,0005,1,347315
194,CHAUKHANDI,CHAUKHANDI,0005,1,347316
195,GOGEA,GOGEA,0005,1,347317
196,BHATAULIA,BHATAULIA,0005,1,347318
197,ACHHODIH,ACHHODIH,0005,1,347319
198,CHANDARPURA,CHANDARPURA,0005,1,347320
199,GOPALPUR,GOPALPUR,0005,1,347321
200,KAMAT,KAMAT,0005,1,347322
201,PIRTHIPUR,PIRTHIPUR,0005,1,347323
202,HARI GANWAN,HARI GANWAN,0005,1,347324
203,MAJHGANWANDUBE BHATAULIA,MAJHGANWANDUBE BHATAULIA,0005,1,347325
204,CHANDNA,CHANDNA,0005,1,347326
205,RAMPUR,RAMPUR,0005,1,347327
206,SAKARKONI,SAKARKONI,0005,1,347328
213,KARAMDIH,KARAMDIH,0005,1,347329
223,ADHAURA,ADHAURA,0005,1,347330
224,GHURUA KHURD,GHURUA KHURD,0005,1,347331
227,SEMRAHAT,SEMRAHAT,0005,1,347332
228,SAHRASTAL,SAHRASTAL,0005,1,347333
229,GHURUA KALAN,GHURUA KALAN,0005,1,347334
230,TALASBARIA,TALASBARIA,0005,1,347335
231,BAHERA KALAN,BAHERA KALAN,0005,1,347336
232,BEHERA KHURD,BEHERA KHURD,0005,1,347337
233,DALKO,DALKO,0005,1,347338
235,OBRA,OBRA,0006,1,347365
236,BODRA,BODRA,0005,1,347339
237,GANGTARIA,GANGTARIA,0006,1,347366
238,MAJHGANWAN,MAJHGANWAN,0006,1,347367
239,LOKA,LOKA,0006,1,347368
240,SARSATIA,SARSATIA,0006,1,347369
241,LALGARA,LALGARA,0006,1,347370
242,KUNDRAHE,KUNDRAHE,0006,1,347371
243,DHELKA ALIAS SALGA,DHELKA ALIAS SALGA,0006,1,347372
244,KAUA KHOH,KAUA KHOH,0006,1,347373
245,BABHNI,BABHNI,0006,1,347374
246,BURHI KHAR,BURHI KHAR,0005,1,347340
247,KHARSOTA,KHARSOTA,0005,1,347341
248,BHALUI,BHALUI,0005,1,347342
249,MAJHIGANWAN,MAJHIGANWAN,0005,1,347343
250,GANAKPURA ALIAS BAGHOUTI,GANAKPURA ALIAS BAGHOUTI,0005,1,347344
251,CHAUKHANDI,CHAUKHANDI,0005,1,347345
252,JAUNGIPUR,JAUNGIPUR,0005,1,347346
253,MORWE,MORWE,0005,1,347347
254,BENIPUR,BENIPUR,0005,1,347348
255,LEDKI,LEDKI,0005,1,347349
256,LEDKA,LEDKA,0005,1,347350
257,MISARBIGHA,MISARBIGHA,0005,1,347351
258,KARKATA,KARKATA,0005,1,347352
259,SIRIATONGAR,SIRIATONGAR,0007,1,347375
260,KARKACHIA,KARKACHIA,0008,1,347414
261,DEOGURWA,DEOGURWA,0008,1,347415
262,CHITRI,CHITRI,0008,1,347416
263,PATIHARI,PATIHARI,0008,1,347417
264,DAR,DAR,0008,1,347418
265,HURHI,HURHI,0008,1,347419
266,BALUAKHAR,BALUAKHAR,0008,1,347420
267,SARO,SARO,0008,1,347421
268,PATO,PATO,0008,1,347422
269,ORHEA,ORHEA,0008,1,347423
270,BACHHIKHO,BACHHIKHO,0008,1,347424
271,BISHUNPURA,BISHUNPURA,0008,1,347425
272,SANDHEA,SANDHEA,0008,1,347426
273,PATAGARA KALAN,PATAGARA KALAN,0008,1,347427
274,PATAGARA KHURD,PATAGARA KHURD,0008,1,347428
275,KOCHEA,KOCHEA,0008,1,347429
276,MAHULI KHURD,MAHULI KHURD,0008,1,347430
277,MAHULI KALAN,MAHULI KALAN,0008,1,347431
278,AMHAR KHAS,AMHAR KHAS,0008,1,347432
279,KAMTA,KAMTA,0008,1,347433
280,PIPRI KHURD,PIPRI KHURD,0008,1,347434
281,SONDIHA,SONDIHA,0008,1,347435
282,PIPRI KALAN,PIPRI KALAN,0008,1,347436
283,JATPURA,JATPURA,0008,1,347437
284,JOGIRAL KHURD,JOGIRAL KHURD,0008,1,347438
285,JOGIRAL KALAN,JOGIRAL KALAN,0007,1,347376
286,SARANG,SARANG,0008,1,347439
287,DARJIA,DARJIA,0008,1,347440
288,MAJHIOANWAN,MAJHIOANWAN,0008,1,347441
289,GIDDHI,GIDDHI,0007,1,347377
290,SIDDHI,SIDDHI,0007,1,347378
291,KHARATIA,KHARATIA,0007,1,347379
292,KABISA,KABISA,0007,1,347380
293,KORGA,KORGA,0007,1,347381
294,MARWANIAN,MARWANIAN,0007,1,347382
295,ROHILA,ROHILA,0007,1,347383
296,MANPUR,MANPUR,0007,1,347384
297,KARANPURA,KARANPURA,0007,1,347385
298,BATAUA,BATAUA,0008,1,347442
299,BAGHAUNDHA  ALIAS RAMNA,BAGHAUNDHA  ALIAS RAMNA,0007,1,347386
300,MANDOHAR,MANDOHAR,0007,1,347387
301,MAJHGANWAN,MAJHGANWAN,0007,1,347388
302,SILIDAG,SILIDAG,0007,1,347389
303,KARCHA,KARCHA,0007,1,347390
304,TANDWA,TANDWA,0007,1,347391
305,PARSAWAN,PARSAWAN,0007,1,347392
306,BAHIAR KHURD,BAHIAR KHURD,0007,1,347393
307,CHAMAR BAHIARI,CHAMAR BAHIARI,0007,1,347394
308,BAHIAR KALAN,BAHIAR KALAN,0007,1,347395
309,BANKHETA,BANKHETA,0007,1,347396
310,MANGRA,MANGRA,0007,1,347397
311,SANGBARWA ALIAS CHHAPARDAGA,SANGBARWA ALIAS CHHAPARDAGA,0007,1,347398
312,SOPAHI,SOPAHI,0007,1,347399
313,CHANA KALAN,CHANA KALAN,0007,1,347400
314,CHANA KHURD,CHANA KHURD,0007,1,347401
315,POKHARAHA,POKHARAHA,0007,1,347402
316,HENHE ALIAS BARAIHA,HENHE ALIAS BARAIHA,0007,1,347403
317,GARDA,GARDA,0007,1,347404
318,DHAMDHAMIA ALIAS ATIARI,DHAMDHAMIA ALIAS ATIARI,0007,1,347405
319,MANDOHAR ALIAS KARUA,MANDOHAR ALIAS KARUA,0007,1,347406
320,GAMHARIA,GAMHARIA,0007,1,347407
321,JIRUA,JIRUA,0007,1,347408
322,BULKA,BULKA,0007,1,347409
323,CHUNDI,CHUNDI,0007,1,347410
324,BHAGODIH,BHAGODIH,0007,1,347411
325,HARDAG KHURD,HARDAG KHURD,0007,1,347412
326,HARDAG KALAN,HARDAG KALAN,0007,1,347413
327,GARBANDH,GARBANDH,0009,1,347443
328,BARAITANR,BARAITANR,0009,1,347444
329,KUMBH KHURD,KUMBH KHURD,0009,1,347445
330,KOREA,KOREA,0009,1,347446
331,JAMUA,JAMUA,0009,1,347447
332,JAMUI,JAMUI,0009,1,347448
333,GANGTI,GANGTI,0009,1,347449
334,BILASPUR,BILASPUR,0009,1,347450
335,JHARIA,JHARIA,0009,1,347451
336,HALWANTA KALAN,HALWANTA KALAN,0009,1,347452
337,HALWANTA KHURD,HALWANTA KHURD,0009,1,347453
338,JORMA,JORMA,0009,1,347454
339,TORMA,TORMA,0009,1,347455
340,MAHDAIA,MAHDAIA,0009,1,347456
341,PATARIA KALAN,PATARIA KALAN,0009,1,347457
342,PATARIA KHURD,PATARIA KHURD,0009,1,347458
343,HULHULA KHURD,HULHULA KHURD,0009,1,347459
344,HULHULA KALAN,HULHULA KALAN,0009,1,347460
345,KOTHILWA ALIAS SHIUPUR,KOTHILWA ALIAS SHIUPUR,0009,1,347461
346,BABHNI,BABHNI,0009,1,347462
347,SAHARASTAL KHURD,SAHARASTAL KHURD,0009,1,347463
348,SAHARASTAL KALAN,SAHARASTAL KALAN,0009,1,347464
349,MANGARDAH,MANGARDAH,0009,1,347465
350,NARKHORIA KALAN,NARKHORIA KALAN,0009,1,347466
351,NARKHORIA KHURD,NARKHORIA KHURD,0009,1,347467
352,PINDARIA,PINDARIA,0009,1,347468
353,DEIKHOH,DEIKHOH,0009,1,347469
354,SONBARSA,SONBARSA,0009,1,347470
355,PURAINI,PURAINI,0009,1,347471
356,RAKSA,RAKSA,0009,1,347472
357,NAGARUNTARI,NAGARUNTARI,0009,1,347473
358,BAHIARI,BAHIARI,0009,1,347474
359,HENHO,HENHO,0009,1,347475
360,DHAMNI,DHAMNI,0009,1,347476
361,AHIRPURWA,AHIRPURWA,0009,1,347477
362,NAYAKHAR,NAYAKHAR,0009,1,347478
363,PURNANAGAR,PURNANAGAR,0009,1,347479
364,CHEKHARIA,CHEKHARIA,0009,1,347480
365,BISHUNPUR,BISHUNPUR,0009,1,347481
366,GHAGHRA,GHAGHRA,0009,1,347482
367,ALKAR,ALKAR,0009,1,347483
368,TULSIDAMAR,TULSIDAMAR,0009,1,347484
369,DAHERIA,DAHERIA,0009,1,347485
370,JHUMRI,JHUMRI,0009,1,347486
371,BHOJPUR,BHOJPUR,0009,1,347487
372,PALHE KHURD,PALHE KHURD,0009,1,347488
373,USKA,USKA,0009,1,347489
374,JANGIPUR,JANGIPUR,0009,1,347490
375,ADHAURA,ADHAURA,0009,1,347491
376,JATPURA,JATPURA,0009,1,347492
377,PALHE KALAN,PALHE KALAN,0009,1,347493
378,BHAINSBERHWA,BHAINSBERHWA,0009,1,347494
379,KADHWAN,KADHWAN,0009,1,347495
380,KOJIHIKI,KOJIHIKI,0009,1,347496
381,KOINDI,KOINDI,0009,1,347497
382,KUSDANR,KUSDANR,0009,1,347498
383,ADHAURI,ADHAURI,0009,1,347499
384,MAHULI,MAHULI,0009,1,347500
385,KOLHUA,KOLHUA,0009,1,347501
386,MARCHWAR,MARCHWAR,0009,1,347502
387,SINGPUR,SINGPUR,0009,1,347503
388,SALSALADI,SALSALADI,0009,1,347504
389,NASA ALIAS JASA,NASA ALIAS JASA,0009,1,347505
390,KODWARIA,KODWARIA,0009,1,347506
391,NARHI,NARHI,0009,1,347507
392,CHITBISRAON,CHITBISRAON,0009,1,347508
393,BARAHPATI,BARAHPATI,0009,1,347509
394,GORADIH,GORADIH,0009,1,347510
395,BAMBA,BAMBA,0009,1,347511
396,BARDIHA,BARDIHA,0009,1,347512
397,JHARKA,JHARKA,0009,1,347513
398,JHARKIA,JHARKIA,0009,1,347514
399,BARODIH,BARODIH,0009,1,347515
400,PIPARDIH,PIPARDIH,0009,1,347516
401,SONPURA,SONPURA,0009,1,347517
402,CHOUKHARA,CHOUKHARA,0009,1,347518
403,TENDUWA,TENDUWA,0009,1,347519
404,SULSULIA,SULSULIA,0009,1,347520
405,TAURAHI,TAURAHI,0011,1,347549
406,SENDHA,SENDHA,0011,1,347550
407,PUTUR,PUTUR,0011,1,347551
408,DANR KATHSAR,DANR KATHSAR,0011,1,347552
409,KATHAR KALAN,KATHAR KALAN,0011,1,347553
410,SAGMA,SAGMA,0011,1,347554
411,SARDA,SARDA,0011,1,347555
412,KALMA,KALMA,0011,1,347556
413,SONDIHA,SONDIHA,0011,1,347557
414,BIRBAL,BIRBAL,0011,1,347558
415,BAILIA,BAILIA,0011,1,347559
416,MAKRI,MAKRI,0011,1,347560
417,CHAINPUR,CHAINPUR,0011,1,347561
418,GHAGHRI,GHAGHRI,0011,1,347562
419,JHUNKA,JHUNKA,0011,1,347563
420,DUSAIA,DUSAIA,0011,1,347564
421,RAKSI,RAKSI,0010,1,347521
422,DHOBRI,DHOBRI,0010,1,347522
423,KUMBA KALAN,KUMBA KALAN,0010,1,347523
424,KODWA,KODWA,0010,1,347524
425,DUDHI ALIAS  PARAS PANI KHUR,DUDHI ALIAS  PARAS PANI KHUR,0010,1,347525
426,BHUINPHOR,BHUINPHOR,0010,1,347526
427,MANDRE ALIAS DHEPHSA,MANDRE ALIAS DHEPHSA,0010,1,347527
428,SAMO ALIAS SURU,SAMO ALIAS SURU,0010,1,347528
429,KHUTIA,KHUTIA,0010,1,347529
430,KHALA,KHALA,0010,1,347530
431,LIBRA ALIAS PARAS PANI KALAN,LIBRA ALIAS PARAS PANI KALAN,0010,1,347531
432,MURHPUR ALIAS PACHPHERI,MURHPUR ALIAS PACHPHERI,0010,1,347532
433,AMBA KHOREA,AMBA KHOREA,0010,1,347533
434,BARAHNOTI,BARAHNOTI,0010,1,347534
435,MACHHPANI,MACHHPANI,0010,1,347535
436,KODWA ALIAS LIKHUDAURA,KODWA ALIAS LIKHUDAURA,0010,1,347536
437,KETMA,KETMA,0010,1,347537
438,BHANDRA ALIAS DHANDAR,BHANDRA ALIAS DHANDAR,0010,1,347538
439,PANGHATWA,PANGHATWA,0010,1,347539
440,BISHUNIA,BISHUNIA,0010,1,347540
441,GARIARI KHURD,GARIARI KHURD,0010,1,347541
442,TATIDIRI,TATIDIRI,0010,1,347542
443,MARCHAI,MARCHAI,0010,1,347543
444,BALIARI ALIAS SIURI,BALIARI ALIAS SIURI,0010,1,347544
445,SALUM ALIAS SAKLI,SALUM ALIAS SAKLI,0010,1,347545
446,TENDRA ALIAS DHURKI,TENDRA ALIAS DHURKI,0010,1,347546
447,LOLKI,LOLKI,0011,1,347565
448,KARWA PAHAR,KARWA PAHAR,0010,1,347547
449,GANIARI KALAN ALIAS PHATPANI,GANIARI KALAN ALIAS PHATPANI,0010,1,347548
450,JHOSAR,JHOSAR,0012,1,347566
451,KADAILIA,KADAILIA,0012,1,347567
452,JHAKRA ALIAS BAILA JHAKRA,JHAKRA ALIAS BAILA JHAKRA,0012,1,347568
453,DANRAI,DANRAI,0012,1,347569
454,JARDE,JARDE,0012,1,347570
455,KARKE,KARKE,0012,1,347571
456,SONHE ALIAS SONEHARA,SONHE ALIAS SONEHARA,0012,1,347572
457,BULAI ALIAS BOELI,BULAI ALIAS BOELI,0012,1,347573
458,BULKA ALIAS BAIRIA DAMAR,BULKA ALIAS BAIRIA DAMAR,0012,1,347574
459,RARO,RARO,0012,1,347575
460,LAWADOHAR ALIAS PHULWAR,LAWADOHAR ALIAS PHULWAR,0012,1,347576
461,NAUDIHA ALIAS SUARJANGHA,NAUDIHA ALIAS SUARJANGHA,0012,1,347577
462,TELRI  ALIAS PACHAUR,TELRI  ALIAS PACHAUR,0012,1,347578
463,LAWAHI KHURD,LAWAHI KHURD,0012,1,347579
464,LAWAHI KALAN,LAWAHI KALAN,0012,1,347580
465,BALEKHARI ALIAS BALEKHAR,BALEKHARI ALIAS BALEKHAR,0012,1,347581
466,DONI ALIAS LAWADONI,DONI ALIAS LAWADONI,0012,1,347582
467,MAHUDAR,MAHUDAR,0012,1,347583
468,BARDARI ALIAS JARHI,BARDARI ALIAS JARHI,0012,1,347584
469,TASRAR,TASRAR,0012,1,347585
470,KAPRAT,KAPRAT,0012,1,347586
471,SOSI,SOSI,0012,1,347587
472,CHAKRI,CHAKRI,0012,1,347588
473,LORA,LORA,0012,1,347589
474,SIKARIYA,SIKARIYA,0012,1,347590
475,TORI KALAN,TORI KALAN,0012,1,347591
476,NAWADIH,NAWADIH,0012,1,347592
477,POKHARIA,POKHARIA,0012,1,347593
478,KUNDIL ALIAS DOL,KUNDIL ALIAS DOL,0013,1,347594
479,DUDUHARA ALIAS RAJBANS,DUDUHARA ALIAS RAJBANS,0013,1,347595
480,HELRI ALIAS CHHATAILIA,HELRI ALIAS CHHATAILIA,0013,1,347596
481,RANICHERI,RANICHERI,0013,1,347597
482,BELRI ALIAS CHINIA,BELRI ALIAS CHINIA,0013,1,347598
483,CHITKA ALIAS CHIRKA,CHITKA ALIAS CHIRKA,0013,1,347599
484,BILAITI KHAIR,BILAITI KHAIR,0013,1,347600
485,CHAPKALI ALIAS CHAMKALI,CHAPKALI ALIAS CHAMKALI,0013,1,347601
486,MASRI ALIAS MASRA,MASRI ALIAS MASRA,0013,1,347602
487,KARMA ALIAS KHURI,KARMA ALIAS KHURI,0013,1,347603
488,NAGSILI,NAGSILI,0013,1,347604
489,SIKAT,SIKAT,0013,1,347605
490,PARSUKHAR,PARSUKHAR,0013,1,347606
491,RATANPURA ALIAS RAMPURA,RATANPURA ALIAS RAMPURA,0013,1,347607
492,BESRI KHARI ALIAS BESRI,BESRI KHARI ALIAS BESRI,0013,1,347608
493,TUNI ALIAS TURIMUNDA,TUNI ALIAS TURIMUNDA,0013,1,347609
494,CHETA ALIAS BETA,CHETA ALIAS BETA,0013,1,347610
495,PALHE,PALHE,0013,1,347611
496,SIDE,SIDE,0013,1,347612
497,PUREGARA,PUREGARA,0013,1,347613
498,SALWAHI,SALWAHI,0013,1,347614
499,HETAR KHURD,HETAR KHURD,0013,1,347615
500,HETAR KALAN,HETAR KALAN,0013,1,347616
501,KATHAUTIA,KATHAUTIA,0013,1,347617
502,BARWADIH,BARWADIH,0013,1,347618
503,BANDUA,BANDUA,0013,1,347619
504,TAHLA,TAHLA,0013,1,347620
505,TANRIL,TANRIL,0013,1,347621
506,CHAPLA ALIAS CHOPHLO,CHAPLA ALIAS CHOPHLO,0013,1,347622
507,SING SINGHA KHURD,SING SINGHA KHURD,0013,1,347623
508,SING SINGHA KALAN,SING SINGHA KALAN,0013,1,347624
509,BANA,BANA,0014,1,347625
510,RAJO,RAJO,0014,1,347626
511,HASANDAG,HASANDAG,0014,1,347627
512,LAKHAEA,LAKHAEA,0014,1,347628
513,GONDA,GONDA,0014,1,347629
514,LATDAG,LATDAG,0014,1,347630
515,TENAR,TENAR,0014,1,347631
516,SOHBARIA,SOHBARIA,0014,1,347632
517,LOADAG,LOADAG,0014,1,347633
518,PANDUHAN,PANDUHAN,0014,1,347634
519,ADHAURA,ADHAURA,0014,1,347635
520,BANKA,BANKA,0014,1,347636
521,BHANDAR,BHANDAR,0014,1,347637
522,SIKNI,SIKNI,0014,1,347638
523,RANKIADHERI,RANKIADHERI,0014,1,347639
524,PATARA,PATARA,0014,1,347640
525,RAJBANDHA,RAJBANDHA,0014,1,347641
526,KHUNDRA,KHUNDRA,0014,1,347642
527,BHIM KHAR,BHIM KHAR,0014,1,347643
528,BANUA,BANUA,0014,1,347644
529,ADHAURI,ADHAURI,0014,1,347645
530,RAJHARA,RAJHARA,0014,1,347646
531,SERASAM,SERASAM,0014,1,347647
532,SANGBARIA,SANGBARIA,0014,1,347648
533,MERAL,MERAL,0014,1,347649
534,KUMBHI,KUMBHI,0014,1,347650
535,BANKHETA,BANKHETA,0014,1,347651
536,AKALBANI,AKALBANI,0014,1,347652
537,KORKOMA,KORKOMA,0014,1,347653
538,BAGHAUTA,BAGHAUTA,0014,1,347654
539,CHAMA,CHAMA,0014,1,347655
540,KARMAHI,KARMAHI,0014,1,347656
541,ARANGI,ARANGI,0014,1,347657
542,SIRHE,SIRHE,0014,1,347658
543,PINDRA,PINDRA,0014,1,347659
544,MAHETAM,MAHETAM,0014,1,347660
545,BAURAHA,BAURAHA,0014,1,347661
546,BIKTAM,BIKTAM,0014,1,347662
547,BASARIA,BASARIA,0014,1,347663
548,KAMARMA,KAMARMA,0014,1,347664
549,SIKNI,SIKNI,0014,1,347665
550,SIHO,SIHO,0014,1,347666
551,OKHARGAR,OKHARGAR,0014,1,347667
552,GARHAUTA,GARHAUTA,0014,1,347668
553,AUNRAIYA,AUNRAIYA,0014,1,347669
554,KHOLRA,KHOLRA,0014,1,347670
555,BOKEYA,BOKEYA,0014,1,347671
556,BAJUDIH,BAJUDIH,0014,1,347672
557,ATAULA,ATAULA,0014,1,347673
558,CHACHARIA,CHACHARIA,0014,1,347674
559,CHHAPARBAR KHURD,CHHAPARBAR KHURD,0014,1,347675
560,HARANDUBE,HARANDUBE,0014,1,347676
561,TARKA,TARKA,0014,1,347677
562,CHHAPARBAR KALAN,CHHAPARBAR KALAN,0014,1,347678
563,KHORIDIH,KHORIDIH,0014,1,347679
564,KATRITISAR ALIAS KUSMAHI,KATRITISAR ALIAS KUSMAHI,0014,1,347680
565,DULDULWA,DULDULWA,0014,1,347681
566,PESKA,PESKA,0014,1,347682
567,TISARTETUKA,TISARTETUKA,0014,1,347683
568,KOTAM,KOTAM,0014,1,347684
569,KAJRAT,KAJRAT,0014,1,347685
570,DEWGANA,DEWGANA,0014,1,347686
571,GARUA,GARUA,0014,1,347687
572,GARUASOTI,GARUASOTI,0014,1,347688
573,KOLODOHAR,KOLODOHAR,0014,1,347689
574,BANAJANG,BANAJANG,0014,1,347690
575,BAHERWA,BAHERWA,0014,1,347691
576,TETKA KALAN,TETKA KALAN,0014,1,347692
577,TETKA KHURD,TETKA KHURD,0014,1,347693
578,PENDLI,PENDLI,0014,1,347694
579,JAMUA,JAMUA,0014,1,347695
580,BAGHESAR,BAGHESAR,0014,1,347696
581,GAIBATWA,GAIBATWA,0014,1,347697
582,KATRI,KATRI,0014,1,347698
583,AMWAR,AMWAR,0014,1,347699
584,BHAUNRAHA,BHAUNRAHA,0014,1,347700
585,GOBARDAHA,GOBARDAHA,0014,1,347701
586,LAGMA,LAGMA,0015,1,347702
587,POTMA,POTMA,0015,1,347703
588,KHAJURI,KHAJURI,0015,1,347704
589,BAGHAUTA,BAGHAUTA,0015,1,347705
590,KORWADIH,KORWADIH,0015,1,347706
591,JUTI,JUTI,0015,1,347707
592,KALYANPUR,KALYANPUR,0015,1,347708
593,NAWADIH,NAWADIH,0015,1,347709
594,CHHATARPUR,CHHATARPUR,0015,1,347710
595,JHALUWA,JHALUWA,0015,1,347711
596,BISHUNPUR,BISHUNPUR,0015,1,347712
597,BAGHMANWA,BAGHMANWA,0015,1,347713
598,CHIRAUNJIYA,CHIRAUNJIYA,0015,1,347714
599,NAWADA,NAWADA,0015,1,347715
600,JOBRAIYA,JOBRAIYA,0015,1,347716
601,SUKHBANA,SUKHBANA,0015,1,347717
602,SANGRAHE KALAN,SANGRAHE KALAN,0015,1,347718
603,CHAMRAHI,CHAMRAHI,0015,1,347719
604,SANGRAHE KHURD,SANGRAHE KHURD,0015,1,347720
605,JALA,JALA,0015,1,347721
606,DUBIAHI,DUBIAHI,0015,1,347722
607,BANA,BANA,0015,1,347723
608,GIDHA,GIDHA,0015,1,347724
609,PATSI,PATSI,0015,1,347725
610,PATSA,PATSA,0015,1,347726
611,DARMI,DARMI,0015,1,347727
612,NAWADIH,NAWADIH,0015,1,347728
613,SIDE KALAN,SIDE KALAN,0015,1,347729
614,SIDE KHURD,SIDE KHURD,0015,1,347730
615,PRATAPPUR,PRATAPPUR,0015,1,347731
616,SARJAMA,SARJAMA,0015,1,347732
617,GURDI,GURDI,0015,1,347733
618,URSUGI,URSUGI,0015,1,347734
619,PHARATIYA,PHARATIYA,0015,1,347735
620,BELCHAMPA,BELCHAMPA,0015,1,347736
621,MERHNA KALAN,MERHNA KALAN,0015,1,347737
622,BASAHA,BASAHA,0015,1,347738
623,KHAJURI,KHAJURI,0015,1,347739
624,PIPRA,PIPRA,0015,1,347740
625,MERHNA KHURD,MERHNA KHURD,0015,1,347741
626,LAPO,LAPO,0015,1,347742
627,BANYE,BANYE,0015,1,347743
628,BANA,BANA,0015,1,347744
629,DUMARIYA,DUMARIYA,0015,1,347745
630,MASURIYA KALAN,MASURIYA KALAN,0015,1,347746
631,MASURIYA  KHURD,MASURIYA  KHURD,0015,1,347747
632,GANGI KHURD,GANGI KHURD,0015,1,347748
633,KARCHA,KARCHA,0015,1,347749
634,GANGI KALAN,GANGI KALAN,0015,1,347750
635,GARNAHA,GARNAHA,0015,1,347751
636,KUNDI,KUNDI,0015,1,347752
637,KORTA,KORTA,0016,1,347824
638,DANDA,DANDA,0016,1,347825
639,MOTIHARA,MOTIHARA,0016,1,347826
640,CHHAPARDAGA,CHHAPARDAGA,0016,1,347827
641,CHAK CHHAPARDAGA,CHAK CHHAPARDAGA,0016,1,347828
642,BHIKHAHI,BHIKHAHI,0016,1,347829
643,ASEYA,ASEYA,0015,1,347753
644,BARDAGA,BARDAGA,0015,1,347754
645,DATMA,DATMA,0015,1,347755
646,KAMTA,KAMTA,0015,1,347756
647,RANKA,RANKA,0015,1,347757
648,GORHEYA,GORHEYA,0015,1,347758
649,BANPURWA,BANPURWA,0015,1,347759
650,BANGASI,BANGASI,0016,1,347830
651,CHERIPOKHAR,CHERIPOKHAR,0015,1,347760
652,KHONHAR,KHONHAR,0015,1,347761
653,KARWA KHURD,KARWA KHURD,0015,1,347762
654,BAULIA,BAULIA,0015,1,347763
655,NAWADIH,NAWADIH,0015,1,347764
656,LAKHNA,LAKHNA,0015,1,347765
657,KARUA KALAN,KARUA KALAN,0015,1,347766
658,SALGARA,SALGARA,0015,1,347767
659,TERHIHARAYA,TERHIHARAYA,0015,1,347768
660,HARAIYA,HARAIYA,0015,1,347769
661,KORTA,KORTA,0015,1,347770
662,MAHADAG,MAHADAG,0015,1,347771
663,MAJHGANWAN,MAJHGANWAN,0015,1,347772
664,PATARIA,PATARIA,0015,1,347773
665,HUR,HUR,0015,1,347774
666,JHURA,JHURA,0015,1,347775
667,ACHLA,ACHLA,0015,1,347776
668,NAWADIH,NAWADIH,0015,1,347777
669,MURKA,MURKA,0015,1,347778
670,MADHEYA,MADHEYA,0015,1,347779
671,MAHUPI,MAHUPI,0015,1,347780
672,CHETNA,CHETNA,0015,1,347781
673,BHARATIYA,BHARATIYA,0015,1,347782
674,GARHAUTA,GARHAUTA,0015,1,347783
675,PIPRA KHURD,PIPRA KHURD,0015,1,347784
676,KARMAHI,KARMAHI,0015,1,347785
677,PENAR,PENAR,0015,1,347786
678,DUMRO,DUMRO,0015,1,347787
